begin
lattice 24.5566627738 0.0000000000 0.0000000000
lattice 0.0000000000 24.5566627738 0.0000000000
lattice 0.0000000000 0.0000000000 24.5566627738
atom    5.9788265655    8.2157889933    7.3505971218 H    0.0000000000    0.0000000000   -0.0434310656    0.0558548184   -0.0214131820
atom    8.3799494378    7.5755122375    8.7224810616 H    0.0000000000    0.0000000000    0.0062271325    0.0004680092    0.0019774002
atom    2.2507763204   21.7510063877   13.9966316423 H    0.0000000000    0.0000000000   -0.0301649896    0.0127758973    0.0315203028
atom    5.0381212675   20.7241296120   14.2436565450 H    0.0000000000    0.0000000000   -0.0247056209    0.0058843224   -0.0043897111
atom   17.6587493686   24.1181973509    4.1950769774 H    0.0000000000    0.0000000000    0.0356478501   -0.0080198455    0.0278689518
atom   15.2851220007    0.2808339796    3.3727440777 H    0.0000000000    0.0000000000   -0.0371854586    0.0081174300   -0.0011232533
atom   13.2439918148   18.1024190952    2.4801133935 H    0.0000000000    0.0000000000    0.0017530413    0.0000996654   -0.0064180233
atom   11.6260252227   17.3251372486    4.7359541780 H    0.0000000000    0.0000000000   -0.0013796218   -0.0001541556   -0.0026512355
atom   16.3348266592   10.7406510841   14.9423069182 H    0.0000000000    0.0000000000   -0.0113932224    0.0039881714   -0.0079341041
atom   18.6905016359    9.6001262235   15.8059681121 H    0.0000000000    0.0000000000    0.0088884998   -0.0048597622   -0.0019764668
atom   18.8943463135   16.4929399824   13.1120133937 H    0.0000000000    0.0000000000   -0.0328743130   -0.0039646601    0.0009092012
atom   21.3438839501   15.4219003243   12.0111701540 H    0.0000000000    0.0000000000   -0.0010589423   -0.0039074278   -0.0027717091
atom   23.2437949579    7.3008784468   21.0055475167 H    0.0000000000    0.0000000000   -0.0025121901   -0.0122540785    0.0119125325
atom   22.8097307055    7.2641610826   18.1051402997 H    0.0000000000    0.0000000000    0.0094007897    0.0074167386    0.0164174276
atom   18.1087874698   19.3379782455    0.8603220492 H    0.0000000000    0.0000000000   -0.0000911671   -0.0126315235   -0.0033607364
atom   16.2110685435   21.4005190200    1.2603145529 H    0.0000000000    0.0000000000   -0.0084587232    0.0085406530    0.0051707182
atom   10.9940632586   15.6957215330    9.8370410953 H    0.0000000000    0.0000000000    0.0049139802   -0.0016277254    0.0064119559
atom    9.1861629800   17.7663314350    9.0208309059 H    0.0000000000    0.0000000000   -0.0174310198    0.0358717229    0.0128568354
atom    2.5824609205   18.0006951776   12.1852920636 H    0.0000000000    0.0000000000    0.0054491201    0.0043436802    0.0012671604
atom    3.2384412943   15.2101188001   11.2710214114 H    0.0000000000    0.0000000000    0.0071884514   -0.0073693076    0.0023913276
atom   22.6943478528    4.6556786435    8.5000225890 H    0.0000000000    0.0000000000   -0.0021373121    0.0053668208   -0.0025080674
atom   21.3950388165    6.6225993134    6.6204072320 H    0.0000000000    0.0000000000    0.0017086051   -0.0218763879    0.0044323581
atom    7.6646127895    0.5718460202   18.1929180440 H    0.0000000000    0.0000000000    0.0893084741   -0.0071606617   -0.0020953457
atom    5.6219330288    2.5383925244   18.7153704220 H    0.0000000000    0.0000000000    0.0031072460   -0.0018675641    0.0024342664
atom    8.2133890421    5.1177353981   23.1519939882 H    0.0000000000    0.0000000000    0.0100086999   -0.0002586633    0.0029164330
atom   11.2327544723    5.0032180395   23.2524026570 H    0.0000000000    0.0000000000    0.0057104088   -0.0094482596   -0.0129982921
atom    9.9217763817    2.3459050965    1.1238555929 H    0.0000000000    0.0000000000   -0.0041960199   -0.0344292876    0.0025795737
atom    8.0810326760   24.4515458542    1.3299887280 H    0.0000000000    0.0000000000    0.0281650504    0.0076117521    0.0018480394
atom    0.0399058980    2.0301697787   20.1349321333 H    0.0000000000    0.0000000000   -0.0085972241   -0.0055318862   -0.0049726515
atom   22.9623543764    0.5793331121   22.2455286245 H    0.0000000000    0.0000000000   -0.0398649310   -0.0236396777   -0.0037127254
atom   22.7335237497   19.5599453896    2.1580852901 H    0.0000000000    0.0000000000   -0.0049370442   -0.0071748191    0.0028079970
atom   23.0423729083   18.8841795909   23.9577294299 H    0.0000000000    0.0000000000    0.0175292850    0.0058532074   -0.0300088893
atom   19.0317104520   14.9223892125    6.3458868249 H    0.0000000000    0.0000000000   -0.0034249112    0.0027039950    0.0065750960
atom   20.0762750573   12.2488435284    7.1949215444 H    0.0000000000    0.0000000000    0.0085431422   -0.0019091805    0.0177263405
atom    7.4419464470   17.7157623836    2.6388314288 H    0.0000000000    0.0000000000   -0.0004060319   -0.0041570094   -0.0045295732
atom    5.9907696300   15.1710581763    2.4628790980 H    0.0000000000    0.0000000000    0.0100564615   -0.0159267433    0.0077067308
atom   21.9664917737   21.8718165318    6.3144795889 H    0.0000000000    0.0000000000    0.0088160601   -0.0000987708    0.0061590878
atom    0.3343963560   22.3697213769    5.5038251921 H    0.0000000000    0.0000000000   -0.0454463290   -0.0178811767   -0.0098789502
atom   20.8996662033   18.8723499100   19.5737970767 H    0.0000000000    0.0000000000   -0.0239288143    0.0036345683   -0.0084687384
atom   23.3359058424   17.6073110436   19.9583750903 H    0.0000000000    0.0000000000    0.0357726992   -0.0497547325   -0.0026936103
atom   20.8746651364   22.2662589120   22.2419948380 H    0.0000000000    0.0000000000    0.0170229654   -0.0406595121    0.0009357073
atom   18.4861656297   23.2898248888   23.6286980043 H    0.0000000000    0.0000000000   -0.0077837795   -0.0032544202    0.0143047353
atom   13.7123791495    9.8772922461    7.2154250648 H    0.0000000000    0.0000000000   -0.0008430817    0.0033837810   -0.0057588899
atom   11.1827523385   11.2642939891    7.0762278928 H    0.0000000000    0.0000000000   -0.0133305620    0.0066022438   -0.0092978572
atom    1.0380922960    3.1813904849   10.7861367742 H    0.0000000000    0.0000000000    0.0025509673   -0.0138231326   -0.0031699428
atom   23.2443316398    4.3381102920   12.1906588837 H    0.0000000000    0.0000000000    0.0212226218    0.0040076766   -0.0105232650
atom   19.8320280509    3.2330744742   22.3938909647 H    0.0000000000    0.0000000000    0.0160445915   -0.0102842626   -0.0133795487
atom   18.6910118618    3.1913682350    0.4165861823 H    0.0000000000    0.0000000000    0.0035206094   -0.0071432179    0.0169234166
atom   22.4819899623   11.3200219907   24.0418203200 H    0.0000000000    0.0000000000   -0.0050801929    0.0041366874    0.0028296025
atom   22.6368151632   14.0838235717    0.4078178565 H    0.0000000000    0.0000000000   -0.0360995045    0.0659213923    0.0030967252
atom    7.6926563143    8.1071864754   15.3921560468 H    0.0000000000    0.0000000000    0.0003667103    0.0095283614   -0.0018984652
atom    8.1598342246   10.6771563110   16.7824837064 H    0.0000000000    0.0000000000   -0.0122475833   -0.0044506966   -0.0088525425
atom   16.5173174399   17.2668581177   16.4001355686 H    0.0000000000    0.0000000000   -0.0008121222   -0.0025011637   -0.0059896274
atom   18.1111685238   16.6582342620   18.8122377454 H    0.0000000000    0.0000000000   -0.0014072948   -0.0129346813    0.0033360972
atom   15.4331252931   16.9322822378   11.3329855069 H    0.0000000000    0.0000000000    0.0114686764    0.0126906032   -0.0315617247
atom   14.9205561790   14.6534812899   13.0564176729 H    0.0000000000    0.0000000000   -0.0080794113   -0.0046116586    0.0017461571
atom   16.7679328208    0.2983347264    9.6197226758 H    0.0000000000    0.0000000000    0.0109837289    0.0329812126   -0.0014049806
atom   14.4199679237   23.0286459430    9.8476046602 H    0.0000000000    0.0000000000    0.0018809436   -0.0017952994    0.0101030758
atom   22.5746054036   21.8062241636   15.5594912298 H    0.0000000000    0.0000000000   -0.0068801596    0.0093738363   -0.0077094534
atom   24.1090756465   21.3315251461   17.8504998037 H    0.0000000000    0.0000000000    0.0051683652   -0.0009677169    0.0070262447
atom    7.4175878868   13.9482735697   10.1128654130 H    0.0000000000    0.0000000000   -0.0232492616   -0.0228115118    0.0159830421
atom    6.6894011059   11.7751434531   12.0698272301 H    0.0000000000    0.0000000000    0.0291536338   -0.0197683044    0.0330148363
atom   20.1350644141   10.1506977153   11.6777659039 H    0.0000000000    0.0000000000    0.0122221078    0.0203676386   -0.0074280567
atom   22.8459567411   11.3038837358   11.6844177372 H    0.0000000000    0.0000000000    0.0367784348   -0.0047496344    0.0157438646
atom   17.3332441706    2.3786351402   15.8975442044 H    0.0000000000    0.0000000000   -0.0021442936   -0.0114675484    0.0038893811
atom   17.2990968328    4.3693096582   13.8115708351 H    0.0000000000    0.0000000000    0.0088910668   -0.0018619634   -0.0108727843
atom    4.4516260961    4.4369051354   22.7348068733 H    0.0000000000    0.0000000000   -0.0208066525   -0.0118557670    0.0233897850
atom    5.0827565812    7.0302886686   21.7590944124 H    0.0000000000    0.0000000000   -0.0045234085    0.0100644542   -0.0022434145
atom   21.1954082265   13.1903803056   19.0057267278 H    0.0000000000    0.0000000000    0.0267015930   -0.0031728599   -0.0198733372
atom   19.7706119758   12.1091361305   21.2422545188 H    0.0000000000    0.0000000000   -0.0051404394   -0.0022414503    0.0060365528
atom    9.3709214312   12.5555459588    3.0210283885 H    0.0000000000    0.0000000000    0.0117392217   -0.0067019287   -0.0188933882
atom    8.8549130168   14.1499828575    5.4116065931 H    0.0000000000    0.0000000000   -0.0131533423   -0.0050451301   -0.0126356851
atom   21.5520749962   19.6337769605   11.4098217411 H    0.0000000000    0.0000000000    0.0000141379    0.0002033368   -0.0216823856
atom   23.3184050956   18.9392083942    9.2011485023 H    0.0000000000    0.0000000000    0.0123725685   -0.0059966672   -0.0013918928
atom   11.7795465132   14.4119365908   19.3181361289 H    0.0000000000    0.0000000000   -0.0039244828    0.0133487837    0.0116069438
atom   10.7321662170   16.9129314498   20.8191072100 H    0.0000000000    0.0000000000    0.0076473400   -0.0161266380   -0.0090489951
atom   14.3200959370    7.3234984597   19.5751198844 H    0.0000000000    0.0000000000   -0.0012644183   -0.0170632788   -0.0124867413
atom   15.5252305085    6.6976592058   16.8835273228 H    0.0000000000    0.0000000000   -0.0057655018   -0.0050939807    0.0086206187
atom   11.5567856845   22.9788856941   12.6695908860 H    0.0000000000    0.0000000000   -0.0116558528    0.0210100282    0.0131014969
atom   11.7010851152   20.0539385032   12.1710435342 H    0.0000000000    0.0000000000   -0.0032961338    0.0100577450    0.0030431490
atom   22.4547023276    9.1533762445    2.7576951558 H    0.0000000000    0.0000000000   -0.0134082913    0.0152245350   -0.0179713715
atom    0.2934214404    9.4534268416    4.3833503179 H    0.0000000000    0.0000000000    0.0105655426    0.0120275804    0.0047189666
atom    5.6486915403   21.7771034954   18.5984909067 H    0.0000000000    0.0000000000    0.0037229934   -0.0062540859   -0.0096700904
atom    5.3424048494   18.8360293880   18.7020289607 H    0.0000000000    0.0000000000   -0.0047483315   -0.0062782973   -0.0104499308
atom    2.9949690754   17.9986920687    0.2611524896 H    0.0000000000    0.0000000000    0.0065134298   -0.0031408697   -0.0030023494
atom    3.9345972300   20.5114032251   23.7967739598 H    0.0000000000    0.0000000000   -0.0068539646   -0.0032681302   -0.0157681538
atom    3.0418342650   18.8175289765    8.2891670302 H    0.0000000000    0.0000000000   -0.0034207301   -0.0283247873    0.0046439988
atom    2.5891316511   21.5366737342    8.7791539260 H    0.0000000000    0.0000000000    0.0082030937   -0.0029599746   -0.0222868537
atom   12.3623215379    3.6845865611    8.1677332768 H    0.0000000000    0.0000000000   -0.0109384370   -0.0155147023   -0.0202252095
atom   12.7448019564    6.5376939517    8.9539157299 H    0.0000000000    0.0000000000   -0.0056287318    0.0041229579   -0.0048101726
atom    3.7892395532   14.6425775744   19.2033542089 H    0.0000000000    0.0000000000    0.0108443140    0.0105168087    0.0106441081
atom    3.1002078822   17.1125998343   20.9826629423 H    0.0000000000    0.0000000000    0.0009257699    0.0003166734   -0.0097682389
atom   22.0833334944    2.8106641584    4.3282648228 H    0.0000000000    0.0000000000   -0.0018214555    0.0174119424    0.0269805588
atom   22.4754893069    0.2012727614    3.1238483468 H    0.0000000000    0.0000000000   -0.0068815209    0.0039358592    0.0060039792
atom    6.1568009025   21.4072275452    6.9697607644 H    0.0000000000    0.0000000000   -0.0212633631   -0.0051301909   -0.0042184811
atom    6.2988515599   24.2920747633    6.1249590298 H    0.0000000000    0.0000000000   -0.0025500338   -0.0043655386    0.0014928806
atom    8.9262879446    2.6746795194   12.7857145111 H    0.0000000000    0.0000000000    0.0117229252   -0.0143152366    0.0115711421
atom   11.8834814096    3.0578402390   12.5297323100 H    0.0000000000    0.0000000000   -0.0037171593   -0.0004387416    0.0009596075
atom    2.8776360261    0.8994336956    8.2878820169 H    0.0000000000    0.0000000000    0.0072529373    0.0038229699    0.0041386515
atom    3.3284300174    0.0901385782   11.2172398268 H    0.0000000000    0.0000000000    0.0120391513    0.0048618625   -0.0055095028
atom   16.5426397601   11.7331915495    4.4528166231 H    0.0000000000    0.0000000000   -0.0038232811   -0.0184875896   -0.0027279924
atom   14.0907210694   10.6956756198    3.0313840837 H    0.0000000000    0.0000000000   -0.0101180693    0.0051644952   -0.0148737517
atom    2.3269889453    7.5329745190   14.1516269186 H    0.0000000000    0.0000000000    0.0032568510   -0.0255712221    0.0266242721
atom    1.4446912796    5.4111152645   16.1428494570 H    0.0000000000    0.0000000000   -0.0314432347   -0.0134528830    0.0109058246
atom    0.9464916372   15.2655822402   17.0589505306 H    0.0000000000    0.0000000000    0.0057876713    0.0002881059    0.0053796169
atom   23.0991572664   15.4620947833   15.4767401551 H    0.0000000000    0.0000000000   -0.0181653349    0.0132920765   -0.0178180715
atom    1.3640699254   11.9458990391   14.3210596969 H    0.0000000000    0.0000000000   -0.0074040398    0.0055957887    0.0059301588
atom    3.8268261911   10.8880118698   13.1797600489 H    0.0000000000    0.0000000000   -0.0191149662   -0.0016466473   -0.0009662195
atom   14.0612224560   10.9898113765   18.4648306300 H    0.0000000000    0.0000000000    0.0119277011    0.0075286361   -0.0144710452
atom   16.3130759200   12.8113580846   18.7467587607 H    0.0000000000    0.0000000000    0.0383523507    0.0035997000    0.0165465551
atom   11.6853814971   23.2073856188    7.2943588943 H    0.0000000000    0.0000000000   -0.0000996265    0.0226460381   -0.0097818129
atom   11.0913652187   24.1527094057    4.6252729620 H    0.0000000000    0.0000000000   -0.0053571168    0.0133099871   -0.0062967524
atom   12.7686502908   11.0787607504   11.5575415746 H    0.0000000000    0.0000000000   -0.0038260814    0.0032848157   -0.0049566273
atom   11.1399500585   11.4548727943   13.9770918818 H    0.0000000000    0.0000000000    0.0079665998    0.0018324819   -0.0049164694
atom   14.1666880300   19.0613035515   22.3282985965 H    0.0000000000    0.0000000000   -0.0053400619    0.0099528095    0.0061930032
atom   14.4276780033   18.9302133014   19.5755545213 H    0.0000000000    0.0000000000    0.0242755915   -0.0099678614   -0.0293033944
atom   21.2736050630    3.7233070344   16.5217960890 H    0.0000000000    0.0000000000    0.0029076819    0.0042341942   -0.0050226495
atom   23.1230207186    1.6290472192   16.3268520181 H    0.0000000000    0.0000000000    0.0101752432   -0.0537492241   -0.0038171942
atom   16.0710398923    4.0673315413    9.9738572135 H    0.0000000000    0.0000000000    0.0138046192    0.0023690415    0.0009560293
atom   19.1303730144    4.1664854324    9.4588314562 H    0.0000000000    0.0000000000   -0.0071463683    0.0024621921   -0.0044199899
atom   13.2270031836    2.2642689597   20.1226300211 H    0.0000000000    0.0000000000    0.0014932695    0.0096797944    0.0090248810
atom   15.1749699079    3.7017641650   21.9858614590 H    0.0000000000    0.0000000000    0.0366780305   -0.0117231586    0.0175111410
atom    7.3494632866   13.6664399253   20.1302834089 H    0.0000000000    0.0000000000   -0.0062171562   -0.0032468359    0.0025064727
atom    5.3747191536   11.8718595984   21.6469014161 H    0.0000000000    0.0000000000    0.0049767743    0.0071089913   -0.0070034141
atom   11.6474925032    0.1926178191   16.7912142376 H    0.0000000000    0.0000000000   -0.0025337179    0.0061361793    0.0197275437
atom   12.0945096560   22.6504022888   18.9129601086 H    0.0000000000    0.0000000000   -0.0103284071    0.0330217789    0.0077033860
atom   16.1717244609   19.6769382883    7.8231985440 H    0.0000000000    0.0000000000    0.0110580355   -0.0025373155    0.0023239635
atom   18.7951546279   18.3798874739    7.6720961021 H    0.0000000000    0.0000000000    0.0143891154    0.0130587137    0.0094407725
atom   18.3543383867   10.1474851820    1.0961919030 H    0.0000000000    0.0000000000   -0.0093644628    0.0062303996    0.0142139571
atom   18.5852817262    8.0010972921   23.8024393564 H    0.0000000000    0.0000000000    0.0022291015   -0.0170579114   -0.0052328705
atom    5.0389905411   11.9911201677    6.4110067617 H    0.0000000000    0.0000000000   -0.0086209493   -0.0046476159   -0.0020770851
atom    2.9096290769   11.1267597753    8.2003121424 H    0.0000000000    0.0000000000   -0.0047897145    0.0025419828    0.0144758875
atom   11.4818013811   10.9995056676    0.2418413860 O    0.0000000000    0.0000000000    0.0075003408   -0.0031688732    0.0426868520
atom    4.3133926840   23.5807140972   23.6672219460 O    0.0000000000    0.0000000000    0.0170403703   -0.0009958177    0.0203885246
atom   18.7493854790   23.0526038814   15.1202812551 O    0.0000000000    0.0000000000   -0.0012092475   -0.0086939919    0.0127095834
atom    5.3687665186    2.4030314950   13.0229884307 O    0.0000000000    0.0000000000    0.0193430201   -0.0083671866    0.0037535250
atom   10.3128928452   17.4192455730   13.9850854202 O    0.0000000000    0.0000000000   -0.0257131262    0.0174506806   -0.0289171789
atom    4.2924923212   10.9208741942   24.3972873030 O    0.0000000000    0.0000000000    0.0001258993   -0.0105044599   -0.0171907533
atom    4.2708927600    2.4268042403    5.5494053684 O    0.0000000000    0.0000000000    0.0108582185    0.0253355840   -0.0035884402
atom    1.7541092454    4.1617044271    1.5851432293 O    0.0000000000    0.0000000000    0.0228832709   -0.0218302793   -0.0254933373
atom    6.9367661592    6.8641629097    7.8664732555 O    0.0000000000    0.0000000000    0.0325406819   -0.0581651302    0.0176132762
atom    3.5948623997   21.0937032061   13.0331362560 O    0.0000000000    0.0000000000    0.0524476428   -0.0239747090   -0.0145551725
atom   16.8968498868   24.4773608259    2.6278143298 O    0.0000000000    0.0000000000   -0.0087323412   -0.0008886458   -0.0239769065
atom   11.6328849259   17.2741146632    2.8807162785 O    0.0000000000    0.0000000000    0.0025517062    0.0005661578    0.0116487547
atom   17.8595137939    9.9933024877   14.2117957750 O    0.0000000000    0.0000000000   -0.0001955775   -0.0013909399    0.0107744996
atom   20.6653591524   16.7491489505   13.1050403071 O    0.0000000000    0.0000000000    0.0332880070    0.0022513682    0.0078572110
atom   23.5079785671    8.2913969061   19.5133258643 O    0.0000000000    0.0000000000   -0.0078503462    0.0061304619   -0.0241693919
atom   16.2833316423   19.6508222835    0.6406206860 O    0.0000000000    0.0000000000    0.0070076146   -0.0036029865    0.0011030479
atom    9.9848554151   16.2963140558    8.4277405929 O    0.0000000000    0.0000000000    0.0108347072   -0.0363685330   -0.0191282873
atom    2.0886756767   16.6151296259   11.0345222791 O    0.0000000000    0.0000000000   -0.0120777534    0.0044478184   -0.0091127032
atom   21.1892288244    4.8490731397    7.2958517773 O    0.0000000000    0.0000000000    0.0074143466    0.0160459917   -0.0042901818
atom    5.9636331734    0.7476452833   18.3379355703 O    0.0000000000    0.0000000000   -0.0886023959    0.0159000621    0.0079185660
atom    9.7179506014    5.1721405920   24.3075270478 O    0.0000000000    0.0000000000   -0.0068256304    0.0140285892    0.0066619069
atom    9.9258203941    0.3815865784    1.4597542806 O    0.0000000000    0.0000000000   -0.0260912713    0.0199745194   -0.0044141364
atom   24.2861655920    1.7040428609   21.9115196622 O    0.0000000000    0.0000000000    0.0443717708    0.0306678866    0.0072064981
atom   22.0844484324   18.3953454275    0.8303245485 O    0.0000000000    0.0000000000   -0.0175468650    0.0013472622    0.0343364869
atom   19.4361305821   13.2288551145    5.7990758867 O    0.0000000000    0.0000000000   -0.0104970506   -0.0033139472   -0.0248805847
atom    5.8470182198   16.9352302094    2.1230875759 O    0.0000000000    0.0000000000   -0.0108383633    0.0298939775   -0.0037091083
atom   23.0414393838   22.1107534098    4.8195367318 O    0.0000000000    0.0000000000    0.0414711870    0.0032640075    0.0035133168
atom   22.5925200002   19.1832853253   20.1135782365 O    0.0000000000    0.0000000000   -0.0101564186    0.0475213138    0.0087029958
atom   19.7359355149   23.6136803566   22.3651293442 O    0.0000000000    0.0000000000   -0.0040231952    0.0353950209   -0.0214017862
atom   12.1615949072   10.2389100963    8.2041671822 O    0.0000000000    0.0000000000    0.0192718833   -0.0169424163    0.0089477546
atom    0.0229760371    4.7426249085   10.9066067676 O    0.0000000000    0.0000000000   -0.0298321947    0.0106580127    0.0112405642
atom   18.4365981328    3.8983711943   23.3110049310 O    0.0000000000    0.0000000000   -0.0220510211    0.0277523870    0.0011472118
atom   23.4837466185   12.5805659229    0.3884538405 O    0.0000000000    0.0000000000    0.0509458749   -0.0649851794   -0.0055320417
atom    7.9646822838    9.9258203941   15.0697311011 O    0.0000000000    0.0000000000    0.0059365957   -0.0018750317    0.0105466013
atom   17.2526662801   18.0168523296   17.9216668619 O    0.0000000000    0.0000000000    0.0015615282    0.0126075649   -0.0017469933
atom   14.9365243585   16.5107411956   13.0108185992 O    0.0000000000    0.0000000000    0.0184988493   -0.0072426499    0.0263967822
atom   16.2767176035   23.1405479216    9.8338096649 O    0.0000000000    0.0000000000    0.0057718610   -0.0353725014   -0.0021644211
atom   24.1254425581   22.4209896267   16.3508704277 O    0.0000000000    0.0000000000   -0.0003095364    0.0020510262   -0.0034553456
atom    6.0243122556   12.7466727846   10.7448462744 O    0.0000000000    0.0000000000    0.0108380521    0.0509421411   -0.0488552937
atom   21.3525199952   11.2721930411   10.7252309249 O    0.0000000000    0.0000000000   -0.0463815501   -0.0088124235   -0.0172495218
atom   17.3948114238    4.1956249978   15.6703614183 O    0.0000000000    0.0000000000    0.0050634686    0.0105371501    0.0080517578
atom    5.4238898082    5.2566869058   21.4619161979 O    0.0000000000    0.0000000000    0.0164853557    0.0032350900   -0.0172637375
atom   19.6250653264   13.3434669593   19.8715422088 O    0.0000000000    0.0000000000   -0.0197529414    0.0044801781    0.0114866453
atom    8.0108104806   13.0092123327    4.1525392590 O    0.0000000000    0.0000000000    0.0083072513    0.0022821527    0.0344758046
atom   21.9821575972   20.1087594367    9.6191368609 O    0.0000000000    0.0000000000   -0.0120751475    0.0050862214    0.0096559525
atom   10.3261020257   15.1220764943   20.3142103809 O    0.0000000000    0.0000000000   -0.0009920839   -0.0058088490   -0.0027897169
atom   14.3383128897    7.8482374054   17.7906333034 O    0.0000000000    0.0000000000   -0.0020376856    0.0114462930    0.0072339377
atom   11.9135469405   21.7555417287   11.3944771709 O    0.0000000000    0.0000000000   -0.0005401961   -0.0297779184   -0.0168046738
atom   23.4248816726    8.3718992077    4.0485476709 O    0.0000000000    0.0000000000    0.0050058279   -0.0273708388    0.0157573024
atom    6.0698735347   20.2153021541   17.6672909274 O    0.0000000000    0.0000000000    0.0093300613    0.0112340494    0.0055067413
atom    2.8782029436   19.0181989154   23.2645819372 O    0.0000000000    0.0000000000   -0.0082879599   -0.0007480836    0.0185524839
atom    3.0172867322   20.3499450880    7.3063019587 O    0.0000000000    0.0000000000   -0.0146069207    0.0252426472    0.0180650278
atom   13.1229738010    4.7953860414    9.3804645444 O    0.0000000000    0.0000000000    0.0073033242    0.0060680762    0.0194342066
atom    3.2084513525   16.4723230784   19.1674872210 O    0.0000000000    0.0000000000   -0.0186656455   -0.0042590473   -0.0013178584
atom   21.9171321466    1.9556201121    2.7492858778 O    0.0000000000    0.0000000000   -0.0023517337   -0.0164263343   -0.0317545991
atom    7.1738511063   22.9076128114    7.0124307636 O    0.0000000000    0.0000000000    0.0340644831    0.0132764607    0.0007478307
atom   10.6209936725    2.1045871644   13.5059833426 O    0.0000000000    0.0000000000   -0.0089286188    0.0070622409   -0.0068568233
atom    2.0745216335    0.3651081730    9.8887628792 O    0.0000000000    0.0000000000   -0.0196974205   -0.0082782170   -0.0114818030
atom   15.6044666941   10.1426852796    3.8880343964 O    0.0000000000    0.0000000000    0.0198004113    0.0161834619    0.0177150807
atom    2.8864043519    6.0492944252   15.3228976113 O    0.0000000000    0.0000000000    0.0372306143    0.0476046243   -0.0349550541
atom   24.2721551680   14.2323181927   16.0913355429 O    0.0000000000    0.0000000000    0.0085001062   -0.0132530661    0.0189354713
atom    1.9680545051   10.7088470057   13.0668678542 O    0.0000000000    0.0000000000    0.0143227236   -0.0074642863   -0.0006269877
atom   14.6325809271   12.7843728060   18.1575045903 O    0.0000000000    0.0000000000   -0.0488261622   -0.0058467705   -0.0075986644
atom   12.1298664179    0.0730021704    6.1109561646 O    0.0000000000    0.0000000000    0.0063475477   -0.0227637696    0.0138191460
atom   12.5156160614   12.2545693963   12.9705107567 O    0.0000000000    0.0000000000   -0.0082312722   -0.0118366896    0.0045019392
atom   13.1583494603   19.3298335291   20.7771553064 O    0.0000000000    0.0000000000   -0.0206950662    0.0101729874    0.0258203953
atom   23.1146964782    3.4019025404   16.3241119163 O    0.0000000000    0.0000000000   -0.0232186133    0.0417898440    0.0076904538
atom   17.7760824180    3.5539309479   10.6584669269 O    0.0000000000    0.0000000000   -0.0100527083   -0.0005470609   -0.0000477227
atom   13.6833718648    3.8826675764   21.0250683800 O    0.0000000000    0.0000000000   -0.0369442780    0.0060644202   -0.0149434105
atom    5.7714103070   12.6166785751   19.9335252015 O    0.0000000000    0.0000000000    0.0168417202   -0.0147724333    0.0006129081
atom   11.5709019332   24.5172911012   18.6865710071 O    0.0000000000    0.0000000000    0.0090262617   -0.0383756092   -0.0295598019
atom   17.0166017846   18.0077627505    7.8228772907 O    0.0000000000    0.0000000000   -0.0235846818   -0.0054838134   -0.0013529212
atom   19.4673488455    9.5129909859   24.3469523886 O    0.0000000000    0.0000000000    0.0043712754    0.0047340769   -0.0112593693
